BLOCKID|DISTRICT
550250117002086|016
550250118001000|013
550250118001001|013
550250118001002|013
550250118001003|013
550250118001004|013
550250118001005|013
550250118001006|013
550250118001007|013
550250118001008|013
550250118001009|013
550250118001010|013
550250118001011|013
550250118001012|013
550250118001013|013
550250118001014|013
550250118001015|013
550250118001016|013
550250118001017|013
550250118001018|013
550250118001019|013
550250118001020|013
550250118001021|013
550250118001022|013
550250118001023|013
550250118001024|013
550250118001025|013
550250118001026|013
550250118001027|013
550250118001028|013
550250118001029|013
550250118001030|013
550250118001031|013
550250118001032|013
550250118001033|013
550250118001034|013
550250118001035|013
550250118001036|013
550250118001037|013
550250118001038|013
550250118001039|013
550250118001040|013
550250118001041|013
550250118001042|013
550250118001043|013
550250118001044|013
550250118001045|013
550250118001046|013
550250118001047|013
550250118001048|013
550250118001049|013
550250118001050|013
550250118001051|013
550250118001052|013
550250118001053|013
550250118001054|013
550250118001055|013
550250118001056|013
550250118001057|013
550250118001058|013
550250118001059|013
550250118001060|013
550250118001061|013
550250118001062|013
550250118001063|013
550250118001064|013
550250118001065|013
550250118001066|013
550250118001067|013
550250118001068|013
550250118001069|013
550250118001070|013
550250118001071|013
550250118001072|013
550250118001073|013
550250118001074|013
550250118001075|013
550250118001076|013
550250118001077|013
550250118001078|013
550250118001079|013
550250118001080|013
550250118001081|013
550250118001082|013
550250118001083|013
550250118001084|013
550250118001085|013
550250118001086|013
550250118001087|013
550250118001088|013
550250118001089|013
550250118001090|013
550250118001091|013
550250118002000|013
550250118002001|013
550250118002002|013
550250118002003|013
550250118002004|013
550250118002005|013
550250118002006|013
550250118002007|013
550250118002008|013
550250118002009|013
550250118002010|013
550250118002011|013
550250118002012|013
550250118002013|013
550250118002014|013
550250118002015|013
550250118002016|013
550250118002017|013
550250118002018|013
550250118002019|013
550250118002020|013
550250118002021|013
550250118002022|013
550250118002023|013
550250118002024|013
550250118002025|013
550250118002026|013
550250118002027|013
550250118002028|013
550250118003000|013
550250118003001|013
550250118003002|013
550250118003003|013
550250118003004|013
550250118003005|013
550250118003006|013
550250118003007|013
550250118003008|013
550250118003009|013
550250118003010|013
550250118003011|013
550250118003012|013
550250118003013|013
550250118003014|013
550250118003015|013
550250118003016|013
550250118003017|013
550250118003018|013
550250118003019|013
550250118003020|013
550250118003021|013
550250118003022|013
550250118003023|013
550250118003024|013
550250118003025|013
550250118003026|013
550250118003027|013
550250118003028|013
550250118003029|013
550250118003030|013
550250118003031|013
550250118003032|013
550250118003033|013
550250118003034|013
550250118003035|013
550250118003036|013
550250118003037|013
550250118003038|013
550250118003039|013
550250118003040|013
550250118003041|013
550250118003042|013
550250118004000|013
550250118004001|013
550250118004002|013
550250118004003|013
550250118004004|013
550250118004005|013
550250118004006|013
550250118004007|013
550250118004008|013
550250118004009|013
550250118004010|013
550250118004011|013
550250118004012|013
550250118004013|013
550250118004014|013
550250118004015|013
550250118004016|013
550250118004017|013
550250118004018|013
550250118004019|013
550250118004020|013
550250118004021|013
550250118004022|013
550250118004023|013
550250118004024|013
550250118004025|013
550250118004026|013
550250118004027|013
550250118004028|013
550250118004029|013
550250118004030|013
550250118004031|013
550250118004032|013
550250118004033|013
550250118004034|013
550250118004035|013
550250118004036|013
550250118004037|013
550250118004038|013
550250118004039|013
550250118004040|013
550250118004041|013
550250118004042|013
550250118004043|013
550250118004044|013
550250118004045|013
550250118004046|013
550250118004047|013
550250118004048|013
550250118004049|013
550250118004050|013
550250118004051|013
550250118004052|013
550250118004053|013
550250118004054|013
550250118004055|013
550250118004056|013
550250118004057|013
550250118004058|013
550250118004059|013
550250118004060|013
550250119001000|013
550250119001001|013
550250119001002|013
550250119001003|013
550250119001004|013
550250119001005|013
550250119001006|013
550250119001007|013
550250119001008|013
550250119001009|013
550250119001010|013
550250119001011|013
550250119001012|013
550250119001013|013
550250119001014|013
550250119001015|013
550250119001016|013
550250119001017|013
550250119001018|013
550250119001019|013
550250119001020|013
550250119001021|013
550250119001022|013
550250119001023|013
550250119001024|013
550250119001025|013
550250119001026|013
550250119001027|013
550250119001028|013
550250119001029|013
550250119001030|013
550250119001031|013
550250119001032|013
550250119001033|013
550250119001034|013
550250119001035|013
550250119001036|013
550250119001037|013
550250119001038|013
550250119001039|013
550250119001040|013
550250119001041|013
550250119001042|013
550250119001043|013
550250119001044|013
550250119001045|013
550250119001046|013
550250119001047|013
550250119001048|013
550250119001049|013
550250119001050|013
550250119001051|013
550250119001052|013
550250119001053|013
550250119001054|013
550250119001055|013
550250119001056|013
550250119001057|013
550250119001058|013
550250119001059|013
550250119001060|013
550250119001061|013
550250119002000|013
550250119002001|013
550250119002002|013
550250119002003|013
550250119002004|013
550250119002005|013
550250119002006|013
550250119002007|013
550250119002008|013
550250119002009|013
550250119002010|013
550250119002011|013
550250119002012|013
550250119002013|013
550250119002014|013
550250119002015|013
550250119002016|013
550250119002017|013
550250119002018|013
550250119002019|013
550250119002020|013
550250119002021|013
550250119002022|013
550250119002023|013
550250119002024|013
550250119002025|013
550250119002026|013
550250119002027|013
550250119002028|013
550250119002029|013
550250119002030|013
550250119002031|013
550250119002032|013
550250119002033|013
550250119002034|013
550250119002035|013
550250119002036|013
550250119002037|013
550250119002038|013
550250119002039|013
550250119002040|013
550250119002041|013
550250119002042|013
550250119002043|013
550250119002044|013
550250119002045|013
550250119002046|013
550250119002047|013
550250119002048|013
550250119002049|013
550250119002050|013
550250119002051|013
550250119002052|013
550250119002053|013
550250119002054|013
550250119002055|013
550250119002056|013
550250119002057|013
550250119002058|013
550250119002059|013
550250119002060|013
550250119002061|013
550250119002062|013
550250119002063|013
550250119002064|013
550250119002065|013
550250119002066|013
550250119002067|013
550250119002068|013
550250119002069|013
550250119002070|013
550250119002071|013
550250119002072|013
550250119002073|013
550250119002074|013
550250119002075|013
550250119002076|013
550250119002077|013
550250119002078|013
550250119002079|013
550250119002080|013
550250119002081|013
550250119002082|013
550250119002083|013
550250119002084|013
550250119002085|013
550250119002086|013
550250119002087|013
550250119002088|013
550250119002089|013
550250119002090|013
550250119002091|013
550250119002092|013
550250119002093|013
550250119002094|013
550250119002095|013
550250119002096|013
550250119002097|013
550250119002098|013
550250119002099|013
550250119002100|013
550250119002101|013
550250119003000|013
550250119003001|013
550250119003002|013
550250119003003|013
550250119003004|013
550250119003005|013
550250119003006|013
550250119003007|013
550250119003008|013
550250119003009|013
550250119003010|013
550250119003011|013
550250119003012|013
550250119003013|013
550250119003014|013
550250119003015|013
550250119003016|013
550250119003017|013
550250119003018|013
550250119003019|013
550250119003020|013
550250119003021|013
550250119003022|013
550250119003023|013
550250119003024|013
550250119003025|013
550250119003026|013
550250119003027|013
550250119003028|013
550250119003029|013
550250119003030|013
550250119003031|013
550250119003032|013
550250119003033|013
550250119003034|013
550250119003035|013
550250119003036|013
550250119003037|013
550250119003038|013
550250119003039|013
550250119003040|013
550250119003041|013
550250119003042|013
550250119003043|013
550250119003044|013
550250119003045|013
550250119003046|013
550250119003047|013
550250119003048|013
550250119003049|013
550250119003050|013
550250119003051|013
550250119003052|013
550250119003053|013
550250119003054|013
550250119003055|013
550250119003056|013
550250119003057|013
550250119003058|013
550250119003059|013
550250119003060|013
550250119003061|013
550250119003062|013
550250119003063|013
550250119003064|013
550250119003065|013
550250119003066|013
550250119003067|013
550250119004000|013
550250119004001|013
550250119004002|013
550250119004003|013
550250119004004|013
550250119004005|013
550250119004006|013
550250119004007|013
550250119004008|013
550250119004009|013
550250119004010|013
550250119004011|013
550250119004012|013
550250119004013|013
550250119004014|013
550250119004015|013
550250119004016|013
550250119004017|013
550250119004018|013
550250119004019|013
550250119004020|013
550250119004021|013
550250119004022|013
550250119004023|013
550250119004024|013
550250119004025|013
550250119004026|013
550250119004027|013
550250119004028|013
550250119004029|013
550250119004030|013
550250119004031|013
550250119004032|013
550250119004033|013
550250119004034|013
550250119004035|013
550250119004036|013
550250119004037|013
550250119004038|013
550250119004039|013
550250119004040|013
550250119004041|013
550250119004042|013
550250119004043|013
550250119004044|013
550250119004045|013
550250119004046|013
550250119004047|013
550250119004048|013
550250119004049|013
550250119004050|013
550250119004051|013
550250119004052|013
550250119004053|013
550250119004054|013
550250119004055|013
550250119004056|013
550250119004057|013
550250119004058|013
550250119004059|013
550250119004060|013
550250119004061|013
550250119004062|013
550250119004063|013
550250119004064|013
550250119004065|013
550250119004066|013
550250119004067|013
550250119004068|013
550250119004069|013
550250119004070|013
550250119004071|013
550250119004072|013
550250120021000|016
550250120021001|016
550250120021002|016
550250120021003|016
550250120021004|016
550250120021005|016
550250120021006|016
550250120021007|016
550250120021008|016
550250120021009|016
550250120021010|016
550250120021011|016
550250120021012|016
550250120021013|016
550250120021014|016
550250120021015|016
550250120021016|016
550250120021017|016
550250120021018|016
550250120021019|016
550250120021020|016
550250120021021|016
550250120021022|016
550250120021023|016
550250120021024|016
550250120021025|016
550250120021026|016
550250120021027|016
550250120021028|016
550250120021029|016
550250120021030|016
550250120021031|016
550250120021032|016
550250120021033|016
550250120021034|016
550250120021035|016
550250120021036|016
550250120021037|016
550250120021038|016
550250120021039|016
550250120021040|016
550250120021041|016
550250120021042|016
550250120021043|016
550250120022000|016
550250120022001|016
550250120022002|016
550250120022003|016
550250120022004|016
550250120022005|016
550250120022006|016
550250120022007|016
550250120022008|016
550250120022009|016
550250120022010|016
550250120022011|016
550250120022012|016
550250120022013|016
550250120022014|016
550250120022015|016
550250120022016|016
550250120022017|016
550250120022018|016
550250120022019|016
550250120022020|016
550250120022021|016
550250120022022|016
550250120022023|016
550250120022024|016
550250120022025|016
550250120022026|016
550250120022027|016
550250120022028|016
550250120022029|016
550250120022030|016
550250120022031|016
550250120022032|016
550250120022033|016
550250120022034|016
550250120022035|016
550250120022036|016
550250120022037|016
550250120023000|016
550250120023001|016
550250120023002|016
550250120023003|016
550250120023004|016
550250120023005|016
550250120023006|016
550250120023007|016
550250120023008|016
550250120023009|016
550250120023010|016
550250120023011|016
550250120023012|016
550250120023013|016
550250120023014|016
550250120023015|016
550250120023016|016
550250120023017|016
550250120023018|016
550250120023019|016
550250120023020|016
550250120023021|016
550250120023022|016
550250120023023|016
550250120023024|016
550250120023025|016
550250120023026|016
550250120023027|016
550250120023028|016
550250120023029|016
550250120023030|016
550250120023031|016
550250120023032|016
550250120023033|016
550250120023034|016
550250120023035|016
550250120023036|016
550250120023037|016
550250120023038|016
550250120024000|016
550250120024001|016
550250120024002|016
550250120024003|016
550250120024004|016
550250120024005|016
550250120024006|016
550250120024007|016
550250120024008|016
550250120024009|016
550250120024010|016
550250120024011|016
550250120024012|016
550250120024013|016
550250120024014|016
550250120024015|016
550250120024016|016
550250120024017|016
550250120024018|016
550250120024019|016
550250120024020|016
550250120024021|016
550250120024022|016
550250120024023|016
550250120024024|016
550250120024025|016
550250120024026|016
550250120024027|016
550250120024028|016
550250120024029|016
550250120024030|016
550250120024031|016
550250120024032|016
550250120024033|016
550250120024034|016
550250120024035|016
550250120024036|016
550250120024037|016
550250120024038|016
550250120024039|016
550250120024040|016
550250120024041|016
550250120024042|016
550250120024043|016
550250120024044|016
550250120024045|016
550250120024046|016
550250120024047|016
550250120024048|016
550250120024049|016
550250120024050|016
550250120024051|016
550250120024052|016
550250120024053|016
550250120024054|016
550250120024055|016
550250120024056|016
550250120024057|016
550250120024058|016
550250120024059|016
550250120024060|016
550250120024061|016
550250120024062|016
550250120024063|016
550250120024064|016
550250120024065|016
550250120024066|016
550250120024067|016
550250120024068|016
550250120024069|016
550250120024070|016
550250120024071|016
550250120024072|016
550250120024073|016
550250120024074|016
550250120024075|016
550250120024076|016
550250120024077|016
550250120024078|016
550250120024079|016
550250120024080|016
550250120024081|016
550250120024082|016
550250120024083|016
550250120024084|016
550250120024085|016
550250120024086|016
550250120024087|016
550250120024088|016
550250120024089|016
550250120024090|016
550250120024091|016
550250120024092|016
550250120024093|016
550250120024094|016
550250120024095|016
550250120024096|016
550250120024097|016
550250120024098|016
550250120024099|016
550250120024100|016
550250120024101|016
550250120024102|016
550250120024103|016
550250120024104|016
550250120024105|016
550250120024106|016
550250120024107|016
550250120024108|016
550250120024109|016
550250120024110|016
550250120024111|016
550250120024112|016
550250120024113|016
550250120024114|016
550250120024115|016
550250120024116|016
550250120024117|016
550250120024118|016
550250120024119|016
550250120024120|016
550250120024121|016
550250120024122|016
550250120024123|016
550250120024124|016
550250120024125|016
550250120024126|016
550250120024127|016
550250120024128|016
550250120024129|016
550250120024130|016
550250120031000|016
550250120031001|016
550250120031002|016
550250120031003|016
550250120031004|016
550250120031005|016
550250120031006|016
550250120031007|016
550250120031008|016
550250120031009|016
550250120031010|016
550250120031011|016
550250120031012|016
550250120031013|016
550250120031014|016
550250120031015|016
550250120031016|016
550250120031017|016
550250120031018|016
550250120031019|016
550250120031020|016
550250120031021|016
550250120031022|016
550250120031023|016
550250120031024|016
550250120031025|016
550250120031026|016
550250120031027|016
550250120031028|016
550250120031029|016
550250120031030|016
550250120031031|016
550250120031032|016
550250120031033|016
550250120031034|016
550250120031035|016
550250120031036|016
550250120031037|016
550250120031038|016
550250120031039|016
550250120031040|016
550250120032000|016
550250120032001|016
550250120032002|016
550250120032003|016
550250120032004|016
550250120032005|016
550250120032006|016
550250120032007|016
550250120032008|016
550250120032009|016
550250120032010|016
550250120032011|016
550250120032012|016
550250120032013|016
550250120032014|016
550250120032015|016
550250120032016|016
550250120032017|016
550250120032018|016
550250120032019|016
550250120032020|016
550250120032021|016
550250120032022|016
550250120032023|016
550250120032024|016
550250120032025|016
550250120032026|016
550250120032027|016
550250120032028|016
550250120032029|016
550250120032030|016
550250120032031|016
550250120032032|016
550250120032033|016
550250120033000|016
550250120033001|016
550250120033002|016
550250120033003|016
550250120033004|016
550250120033005|016
550250120033006|016
550250120033007|016
550250120033008|016
550250120033009|016
550250120033010|016
550250120033011|016
550250120033012|016
550250120033013|016
550250120033014|016
550250120033015|016
550250120033016|016
550250120033017|016
550250120033018|016
550250120033019|016
550250120033020|016
550250120033021|016
550250120033022|016
550250120033023|016
550250120033024|016
550250120033025|016
550250120033026|016
550250120033027|016
550250120033028|016
550250120041000|016
550250120041001|016
550250120041002|016
550250120041003|016
550250120041004|016
550250120041005|016
550250120041006|016
550250120041007|016
550250120041008|016
550250120041009|016
550250120041010|016
550250120041011|016
550250120041012|016
550250120041013|016
550250120041014|016
550250120041015|016
550250120041016|016
550250120041017|016
550250120041018|016
550250120041019|016
550250120041020|016
550250120041021|016
550250120041022|016
550250120041023|016
550250120041024|016
550250120041025|016
550250120041026|016
550250120041027|016
550250120041028|016
550250120041029|016
550250120041030|016
550250120041031|016
550250120041032|016
550250120041033|016
550250120041034|016
550250120041035|016
550250120041036|016
550250120041037|016
550250120041038|016
550250120041039|016
550250120041040|016
550250120041041|016
550250120041042|016
550250120041043|016
550250120041044|016
550250120041045|016
550250120041046|016
550250120041047|016
550250120041048|016
550250120041049|016
550250120041050|016
550250120041051|016
550250120041052|016
550250120041053|016
550250120041054|016
550250120041055|016
550250120041056|016
550250120041057|016
550250120041058|016
550250120041059|016
550250120041060|016
550250121001000|016
550250121001001|016
550250121001002|016
550250121001003|016
550250121001004|016
550250121001005|015
550250121001006|015
550250121001007|015
550250121001008|015
550250121001009|015
550250121001010|015
550250121001011|015
550250121001012|015
550250121001013|015
550250121001014|015
550250121001015|015
550250121001016|015
550250121001017|015
550250121001018|015
550250121001019|015
550250121001020|015
550250121001021|015
550250121001022|015
550250121001023|015
550250121001024|015
550250121001025|016
550250121001026|015
550250121001027|015
550250121001028|015
550250121001029|015
550250121001030|015
550250121001031|016
550250121001032|015
550250121001033|016
550250121001034|015
550250121001035|015
550250121001036|015
550250121001037|015
550250121001038|015
550250121001039|015
550250121001040|015
550250121001041|015
550250121001042|015
550250121001043|015
550250121001044|015
550250121001045|015
550250121001046|015
550250121001047|015
550250121001048|015
550250121001049|015
550250121001050|015
550250121001051|015
550250121001052|015
550250121001053|015
550250121001054|015
550250121001055|015
550250121001056|015
550250121002000|015
550250121002001|015
550250121002002|015
550250121002003|015
550250121002004|015
550250121002005|015
550250121002006|015
550250121002007|015
550250121002008|015
550250121002009|015
550250121002010|015
550250121002011|015
550250121002012|015
550250121002013|015
550250121002014|015
550250121002015|015
550250121002016|015
550250121002017|015
550250121002018|015
550250121002019|015
550250121002020|015
550250121002021|015
550250121002022|015
550250121002023|015
550250121002024|015
550250121002025|015
550250121002026|015
550250121002027|015
550250121002028|015
550250121002029|015
550250121002030|015
550250121002031|015
550250121002032|015
550250121002033|015
550250121002034|015
550250121002035|015
550250121002036|015
550250121002037|015
550250121002038|015
550250121002039|015
550250121002040|015
550250121002041|015
550250121003000|015
550250121003001|015
550250121003002|015
550250121003003|015
550250121003004|015
550250121003005|015
550250121003006|015
550250121003007|015
550250121003008|015
550250121003009|015
550250121003010|015
550250121003011|015
550250121003012|015
550250121003013|015
550250121003014|015
550250121003015|015
550250121003016|015
550250121003017|015
550250121003018|015
550250121003019|015
550250121003020|015
550250121003021|015
550250121003022|015
550250121003023|015
550250121003024|015
550250121003025|015
550250121003026|015
550250121003027|015
550250121003028|015
550250121003029|015
550250121003030|015
550250121003031|015
550250121003032|015
550250121003033|015
550250121003034|015
550250121003035|015
550250121003036|015
550250121003037|015
550250121003038|015
550250121003039|015
550250121003040|015
550250121003041|015
550250121003042|015
550250121003043|015
550250121003044|015
550250121003045|015
550250121003046|015
550250121003047|015
550250121003048|015
550250121003049|015
550250121003050|015
550250121003051|015
550250121003052|015
550250121003053|015
550250121003054|015
550250121003055|015
550250121003056|015
550250121003057|015
550250121003058|015
550250121003059|015
550250121003060|015
550250121003061|015
550250121003062|015
550250121003063|015
550250121003064|015
550250121003065|015
550250121003066|015
550250121003067|015
550250121003068|015
550250121003069|015
550250121003070|015
550250121003071|015
550250121003072|015
550250121003073|015
550250121003074|015
550250122011000|016
550250122011001|016
550250122011002|016
550250122011003|016
550250122011004|016
550250122011005|016
550250122011006|016
550250122011007|016
550250122011008|016
550250122011009|016
550250122011010|016
550250122011011|016
550250122011012|016
550250122011013|016
550250122011014|016
550250122011015|016
550250122011016|016
550250122011017|016
550250122011018|016
550250122011019|016
550250122011020|016
550250122011021|016
550250122011022|016
550250122011023|016
550250122011024|016
550250122011025|016
550250122011026|016
550250122011027|016
550250122011028|016
550250122011029|016
550250122011030|016
550250122011031|016
550250122011032|016
550250122011033|016
550250122011034|016
550250122011035|016
550250122011036|016
550250122011037|016
550250122011038|016
550250122011039|016
550250122011040|016
550250122011041|016
550250122011042|016
550250122011043|016
550250122011044|016
550250122011045|016
550250122011046|016
550250122011047|016
550250122011048|016
550250122011049|016
550250122011050|016
550250122011051|016
550250122011052|016
550250122011053|016
550250122011054|016
550250122011055|016
550250122011056|016
550250122011057|016
550250122011058|016
550250122011059|016
550250122011060|016
550250122011061|016
550250122011062|016
550250122011063|016
550250122011064|016
550250122011065|016
550250122011066|016
550250122021000|016
550250122021001|016
550250122021002|016
550250122021003|016
550250122021004|016
550250122021005|016
550250122021006|016
550250122021007|016
550250122021008|016
550250122021009|016
550250122021010|016
550250122021011|016
550250122021012|016
550250122021013|016
550250122021014|016
550250122021015|016
550250122021016|016
550250122021017|016
550250122021018|016
550250122021019|016
550250122021020|016
550250122021021|016
550250122021022|016
550250122021023|016
550250122021024|016
550250122021025|016
550250122021026|016
550250122021027|016
550250122021028|016
550250122021029|016
550250122021030|016
550250122021031|016
550250122021032|016
550250122021033|016
550250122021034|016
550250122021035|016
550250122021036|016
550250122021037|016
550250122021038|016
550250122021039|016
550250122022000|016
550250122022001|016
550250122022002|016
550250122022003|016
550250122022004|016
550250122022005|016
550250122022006|016
550250122022007|016
550250122022008|016
550250122022009|016
550250122022010|016
550250122022011|016
550250122022012|016
550250122022013|016
550250122022014|016
550250122022015|016
550250122022016|016
550250122022017|016
550250122022018|016
550250122022019|016
550250122022020|016
550250122023000|016
550250122023001|016
550250122023002|016
550250122023003|016
550250122023004|016
550250122023005|016
550250122023006|016
550250122023007|016
550250122023008|016
550250122023009|016
550250122023010|016
550250122023011|016
550250122023012|016
550250122023013|016
550250122023014|016
550250122023015|016
550250122023016|016
550250122023017|016
550250122023018|016
550250122023019|016
550250122023020|016
550250122023021|016
550250122023022|016
550250122023023|016
550250122023024|016
550250122023025|016
550250122023026|016
550250122024000|016
550250122024001|016
550250122024002|016
550250122024003|016
550250122024004|016
550250122024005|016
550250122024006|016
550250122024007|016
550250122024008|016
550250122024009|016
550250122024010|016
550250122024011|016
550250122024012|016
550250122024013|016
550250122024014|016
550250122024015|016
550250122025000|016
550250122025001|016
550250122025002|016
550250122025003|016
550250122025004|016
550250122025005|016
550250122025006|016
550250122025007|016
550250122025008|016
550250122025009|016
550250122025010|016
550250122025011|016
550250122025012|016
550250122025013|016
550250122025014|016
550250122025015|016
550250122025016|016
550250122025017|016
550250122025018|016
550250122025019|016
550250123001000|016
550250123001001|016
550250123001002|016
550250123001003|016
550250123001004|016
550250123001005|016
550250123001006|016
550250123001007|016
550250123001008|016
550250123001009|016
550250123001010|016
550250123001011|016
550250123001012|016
550250123001013|016
550250123001014|016
550250123001015|016
550250123001016|016
550250123001017|016
550250123001018|016
550250123001019|016
550250123001020|016
550250123001021|016
550250123001022|016
550250123001023|016
550250123001024|016
550250123001025|016
550250123001026|016
550250123001027|016
550250123001028|016
550250123001029|016
550250123001030|016
550250123001031|016
550250123001032|016
550250123001033|016
550250123001034|016
550250123001035|016
550250123001036|016
550250123001037|016
550250123001038|016
550250123001039|016
550250123001040|016
550250123001041|016
550250123001042|016
550250123001043|016
550250123001044|015
550250123001045|016
550250123001046|016
550250123001047|016
550250123001048|016
550250123001049|016
550250123001050|016
550250123001051|016
550250123002000|016
550250123002001|016
550250123002002|016
550250123002003|016
550250123002004|016
550250123002005|016
550250123002006|016
550250123002007|016
550250123002008|016
550250123002009|016
550250123002010|016
550250123002011|016
550250123002012|016
550250123002013|016
550250123002014|016
550250123002015|016
550250123002016|016
550250123002017|016
550250123002018|016
550250123002019|016
550250123002020|016
550250123002021|016
550250123002022|016
550250123002023|016
550250123002024|016
550250123002025|016
550250123002026|016
550250123002027|016
550250123002028|016
550250123002029|016
550250123002030|016
550250123002031|016
550250123002032|016
550250123002033|016
550250123002034|016
550250123002035|016
550250123002036|016
550250123002037|016
550250123002038|016
550250123002039|016
550250123003000|016
550250123003001|016
550250123003002|016
550250123003003|016
550250123003004|016
550250123003005|016
550250123003006|016
550250123003007|016
550250123003008|016
550250123003009|015
550250123003010|016
550250123003011|016
550250123003012|016
550250123003013|016
550250123003014|016
550250123003015|016
550250123003016|016
550250123003017|016
550250123003018|015
550250123003019|016
550250123003020|015
550250123003021|015
550250123003022|016
550250123003023|015
550250123003024|015
550250123003025|015
550250123003026|016
550250123003027|016
550250123004000|016
550250123004001|016
550250123004002|015
550250123004003|015
550250123004004|016
550250123004005|016
550250123004006|016
550250123004007|016
550250123004008|016
550250123004009|016
550250123004010|016
550250123004011|016
550250123004012|016
550250123004013|016
550250123004014|015
550250123004015|015
550250123004016|015
550250123004017|015
550250123004018|016
550250123004019|016
550250123004020|016
550250123004021|016
550250123004022|016
550250123004023|016
550250123004024|016
550250123004025|016
550250123004026|016
550250123004027|016
550250123004028|016
550250123004029|016
550250123004030|016
550250123004031|016
550250123004032|016
550250123004033|016
550250123004034|016
550250123004035|016
550250123004036|016
550250123004037|016
550250123004038|016
550250123004039|016
550250123004040|015
550250123004041|015
550250123004042|015
550250123004043|016
550250123004044|016
550250123004045|016
550250123004046|016
550250123004047|016
550250123004048|015
550250123004049|016
550250123004050|015
550250123004051|015
550250124001000|027
550250124001001|027
550250124001002|027
550250124001003|027
550250124001004|027
550250124001005|027
550250124001006|027
550250124001007|027
550250124001008|027
550250124001009|027
550250124001010|027
550250124001011|027
550250124001012|027
550250124001013|027
550250124001014|027
550250124001015|027
550250124001016|027
550250124001017|027
550250124001018|027
550250124001019|027
550250124001020|027
550250124001021|027
550250124001022|027
550250124001023|027
550250124001024|027
550250124001025|027
550250124001026|027
550250124001027|027
550250124001028|027
550250124001029|027
550250124001030|027
550250124001031|027
550250124001032|027
550250124001033|027
550250124001034|027
550250124001035|027
550250124001036|027
550250124001037|027
550250124001038|027
550250124001039|027
550250124001040|027
550250124001041|027
550250124001042|027
550250124001043|027
550250124001044|027
550250124001045|027
550250124001046|027
550250124001047|027
550250124001048|027
550250124001049|027
550250124001050|027
550250124002000|015
550250124002001|015
550250124002002|015
550250124002003|015
550250124002004|015
550250124002005|015
550250124002006|015
550250124002007|015
550250124002008|015
550250124002009|015
550250124002010|015
550250124002011|015
550250124002012|015
550250124002013|015
550250124002014|016
550250124002015|016
550250124002016|015
550250124002017|015
550250124002018|015
550250124002019|015
550250124002020|015
550250124002021|015
550250124002022|015
550250124002023|015
550250124002024|015
550250124002025|015
550250124002026|015
550250124002027|015
550250124002028|015
550250124002029|015
550250124002030|015
550250124002031|015
550250124002032|015
550250124002033|015
550250124002034|015
550250124002035|015
550250124002036|015
550250124002037|015
550250124002038|015
550250124002039|015
550250124002040|015
550250124002041|015
550250124002042|015
550250124002043|015
550250124002044|015
550250124002045|015
550250124002046|015
550250124002047|015
550250124002048|015
550250124002049|015
550250124002050|015
550250124002051|015
550250124002052|015
550250124002053|027
550250124002054|015
550250124002055|015
550250124002056|015
550250124002057|015
550250124002058|015
550250124002059|015
550250124002060|015
550250124002061|015
550250124002062|015
550250124002063|015
550250124002064|015
550250124002065|015
550250124002066|015
550250124002067|015
550250124002068|015
550250124002069|015
550250124002070|015
550250124002071|015
550250124002072|015
550250124002073|015
550250124002074|027
550250124002075|015
550250124002076|015
550250124002077|015
550250124002078|015
550250124002079|015
550250124002080|015
550250124002081|027
550250124002082|027
550250124002083|027
550250124002084|027
550250124002085|027
550250124002086|027
550250124002087|027
550250124002088|027
550250124002089|027
550250124002090|027
550250124002091|015
550250124002092|015
550250124002093|015
550250124002094|015
550250124002095|015
550250124002096|015
550250124002097|015
550250124002098|015
550250124002099|015
550250124002100|015
550250125011000|015
550250125011001|027
550250125011002|027
550250125011003|027
550250125011004|027
550250125011005|027
550250125011006|027
550250125011007|027
550250125011008|015
550250125011009|027
550250125011010|027
550250125011011|027
550250125011012|027
550250125011013|027
550250125011014|027
550250125011015|027
550250125011016|027
550250125011017|027
550250125011018|015
550250125011019|015
550250125011020|027
550250125011021|015
550250125011022|027
550250125011023|027
550250125011024|027
550250125011025|027
550250125011026|015
550250125011027|027
550250125011028|015
550250125011029|027
550250125011030|015
550250125011031|027
550250125011032|027
550250125011033|015
550250125011034|027
550250125011035|015
550250125011036|015
550250125011037|015
550250125011038|015
550250125011039|015
550250125011040|027
550250125011041|015
550250125012000|027
550250125012001|027
550250125012002|015
550250125012003|027
550250125012004|015
550250125012005|015
550250125012006|015
550250125012007|015
550250125012008|015
550250125012009|015
550250125012010|015
550250125012011|015
550250125012012|015
550250125013000|015
550250125013001|015
550250125013002|015
550250125013003|015
550250125013004|015
550250125013005|015
550250125013006|015
550250125013007|015
550250125013008|015
550250125013009|027
550250125013010|027
550250125013011|015
550250125013012|027
550250125013013|027
550250125013014|027
550250125013015|027
550250125013016|027
550250125013017|027
550250125013018|015
550250125013019|015
550250125013020|015
550250125013021|015
550250125014000|016
550250125014001|016
550250125014002|016
550250125014003|027
550250125014004|027
550250125014005|016
550250125014006|016
550250125014007|016
550250125014008|015
550250125014009|015
550250125014010|015
550250125014011|027
550250125014012|027
550250125014013|027
550250125014014|027
550250125014015|027
550250125014016|027
550250125014017|027
550250125014018|027
550250125014019|027
550250125014020|027
550250125014021|015
550250125014022|027
550250125014023|015
550250125014024|027
550250125014025|027
550250125014026|027
550250125014027|027
550250125014028|027
550250125014029|015
550250125014030|015
550250125014031|015
550250125014032|015
550250125014033|015
